earthquake,pga_(g),cover_cm,water_cement_ratio,time_yrs,CorrosionLvl_Long,CorrosionLvl_Transv,First_Period_s,Steel_Strain,Conf_Conc_Strain,Unc_Conc_srain,Fy_ksi,fyt_ksi,Ast_in2,st_in,Dprime_in,PCol_kip,DCol_in,barAreaSec_in2,fc_ksi,LimitState_ConcreteCoverCrushing,ConfinementSteelYielding,LongitudinlSteelBuckling,"Effective period, Teff",Force,MaxDisplacement at MaxForce
RSN1380_CHICHI_KAU054-E.AT2.g3,0.08583351,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00132881,0.000808964,0.000997755,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.527124952,-31.4722,-0.380231
RSN1482_CHICHI_TCU039-E.AT2.g3,0.1973318,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00662086,0.0018378,0.00258481,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,1.05170743,-55.442,-2.66638
RSN1482_CHICHI_TCU039-E.AT2.g3,0.1973318,4,0.4,25,5.971173759,12.099405,0.363172583,0.00637627,0.00176344,0.00243063,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,1.14163949,-52.026,-2.9483
RSN1482_CHICHI_TCU039-E.AT2.g3,0.1973318,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00668645,0.00165439,0.00239099,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,1.227641801,-48.672,-3.18945
RSN1482_CHICHI_TCU039-E.AT2.g3,0.1973318,4,0.4,75,13.06475663,25.50419091,0.349324954,0.0103,0.00253069,0.0036638,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,1.313218884,-45.5553,-3.41591
RSN1483_CHICHI_TCU040-E.AT2.g3,0.1620266,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00486281,0.00179613,0.0023842,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.695455971,50.2081,1.05586
RSN1483_CHICHI_TCU040-E.AT2.g3,0.1620266,4,0.4,25,5.971173759,12.099405,0.363172583,0.00478115,0.00167157,0.00224143,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.708175507,46.8794,1.02225
RSN1483_CHICHI_TCU040-E.AT2.g3,0.1620266,4,0.4,50,9.829996808,19.46383972,0.356191674,0.0047704,0.00156381,0.00212319,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.727089405,-43.7526,-1.00571
RSN1483_CHICHI_TCU040-E.AT2.g3,0.1620266,4,0.4,75,13.06475663,25.50419091,0.349324954,0.004773,0.00145787,0.00200813,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.754831265,-40.2384,-0.996859
RSN1488_CHICHI_TCU048-E.AT2.g3,0.1192204,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00374088,0.00162735,0.00210143,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.639066243,49.0731,0.871422
RSN1488_CHICHI_TCU048-E.AT2.g3,0.1192204,4,0.4,25,5.971173759,12.099405,0.363172583,0.00405143,0.00160348,0.00210288,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.670988973,46.5287,0.910846
RSN1488_CHICHI_TCU048-E.AT2.g3,0.1192204,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00428265,0.00156028,0.00207629,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.705798705,44.0329,0.953745
RSN1488_CHICHI_TCU048-E.AT2.g3,0.1192204,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00423035,0.00146432,0.00196723,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.751770488,40.9615,1.00656
RSN1489_CHICHI_TCU049-E.AT2.g3,0.2787337,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00760001,0.00218766,0.00305204,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.956644457,-54.1402,-2.15434
RSN1489_CHICHI_TCU049-E.AT2.g3,0.2787337,4,0.4,25,5.971173759,12.099405,0.363172583,0.0078171,0.00206019,0.00293248,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.990095215,-50.3722,-2.14703
RSN1489_CHICHI_TCU049-E.AT2.g3,0.2787337,4,0.4,50,9.829996808,19.46383972,0.356191674,0.0069741,0.00179663,0.0025712,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,1.002820954,-46.8858,-2.05013
RSN1489_CHICHI_TCU049-E.AT2.g3,0.2787337,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00615548,0.00156747,0.00220376,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.992440519,-43.6301,-1.86848
RSN1490_CHICHI_TCU050-E.AT2.g3,0.1459314,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00715192,0.00206439,0.0028783,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.805418713,-51.7346,-1.45921
RSN1490_CHICHI_TCU050-E.AT2.g3,0.1459314,4,0.4,25,5.971173759,12.099405,0.363172583,0.00697424,0.00184294,0.00262161,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.883603126,-49.3571,-1.67555
RSN1490_CHICHI_TCU050-E.AT2.g3,0.1459314,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00628863,0.00162166,0.00231598,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.953685415,-46.485,-1.8383
RSN1490_CHICHI_TCU050-E.AT2.g3,0.1459314,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00975117,0.00243327,0.00350931,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.998835267,-43.7134,-1.89625
RSN1491_CHICHI_TCU051-E.AT2.g3,0.1602063,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00469291,0.00178084,0.00235255,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.68952306,49.2952,1.01905
RSN1491_CHICHI_TCU051-E.AT2.g3,0.1602063,4,0.4,25,5.971173759,12.099405,0.363172583,0.00457657,0.00171444,0.00227002,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.809238001,-49.6614,-1.41405
RSN1491_CHICHI_TCU051-E.AT2.g3,0.1602063,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00534523,0.00160101,0.00213885,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.921616983,-46.397,-1.7135
RSN1491_CHICHI_TCU051-E.AT2.g3,0.1602063,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00414391,0.00137625,0.00186375,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.822099667,-42.7525,-1.25633
RSN1492_CHICHI_TCU052-E.AT2.g3,0.3575501,4,0.4,5,1.658948118,3.677540555,0.369502395,0.0934422,0.0301105,0.0410217,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,3.203152517,62.5825,27.9191
RSN1492_CHICHI_TCU052-E.AT2.g3,0.3575501,4,0.4,25,5.971173759,12.099405,0.363172583,0.084994,0.0274636,0.037395,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,3.615186387,56.3755,32.0365
RSN1492_CHICHI_TCU052-E.AT2.g3,0.3575501,4,0.4,50,9.829996808,19.46383972,0.356191674,0.0773568,0.0250174,0.0340583,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,4.141576954,51.1208,38.1261
RSN1492_CHICHI_TCU052-E.AT2.g3,0.3575501,4,0.4,75,13.06475663,25.50419091,0.349324954,0.0707818,0.0229079,0.0311818,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,4.705897333,46.9484,45.2063
RSN1493_CHICHI_TCU053-E.AT2.g3,0.2294019,4,0.4,5,1.658948118,3.677540555,0.369502395,0.0114956,0.00299996,0.00428009,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.964302255,54.5889,2.20711
RSN1493_CHICHI_TCU053-E.AT2.g3,0.2294019,4,0.4,25,5.971173759,12.099405,0.363172583,0.0108246,0.0025141,0.00369207,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.992175947,51.016,2.18362
RSN1493_CHICHI_TCU053-E.AT2.g3,0.2294019,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00991747,0.00215629,0.00322255,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,1.008197184,47.0548,2.07964
RSN1493_CHICHI_TCU053-E.AT2.g3,0.2294019,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00869737,0.00185537,0.00278731,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,1.014247813,43.9148,1.96423
RSN1494_CHICHI_TCU054-E.AT2.g3,0.1460017,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00683892,0.00231072,0.00311875,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.800203769,53.3719,1.48596
RSN1494_CHICHI_TCU054-E.AT2.g3,0.1460017,4,0.4,25,5.971173759,12.099405,0.363172583,0.0072997,0.0020791,0.00290736,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.854184143,50.1992,1.59255
RSN1494_CHICHI_TCU054-E.AT2.g3,0.1460017,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00806302,0.00201276,0.00290257,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.933430123,46.6098,1.76577
RSN1494_CHICHI_TCU054-E.AT2.g3,0.1460017,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00779818,0.00184034,0.00269154,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.990456752,-43.5978,-1.85964
RSN1495_CHICHI_TCU055-E.AT2.g3,0.2389129,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00693321,0.00210108,0.00285296,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.880203686,-52.2647,-1.76063
RSN1495_CHICHI_TCU055-E.AT2.g3,0.2389129,4,0.4,25,5.971173759,12.099405,0.363172583,0.00932749,0.00224103,0.00326267,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,1.013320891,-50.1717,-2.23999
RSN1495_CHICHI_TCU055-E.AT2.g3,0.2389129,4,0.4,50,9.829996808,19.46383972,0.356191674,0.0107652,0.00225559,0.00340549,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,1.105710986,-47.2908,-2.51393
RSN1495_CHICHI_TCU055-E.AT2.g3,0.2389129,4,0.4,75,13.06475663,25.50419091,0.349324954,0.0115638,0.00221146,0.00342798,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,1.168918312,44.6347,2.65176
RSN1496_CHICHI_TCU056-E.AT2.g3,0.1563604,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00519128,0.00187264,0.00249647,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.712207795,50.307,1.10952
RSN1496_CHICHI_TCU056-E.AT2.g3,0.1563604,4,0.4,25,5.971173759,12.099405,0.363172583,0.0049285,0.00170668,0.00229265,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.719695557,46.4967,1.04716
RSN1496_CHICHI_TCU056-E.AT2.g3,0.1563604,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00449789,0.00158426,0.00212139,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.774906604,-43.5193,-1.13625
RSN1496_CHICHI_TCU056-E.AT2.g3,0.1563604,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00450206,0.00150033,0.00203042,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.811509634,-41.3391,-1.1837
RSN1497_CHICHI_TCU057-E.AT2.g3,0.1137781,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00412643,0.00160879,0.00211528,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.692821414,-50.6429,-1.05695
RSN1497_CHICHI_TCU057-E.AT2.g3,0.1137781,4,0.4,25,5.971173759,12.099405,0.363172583,0.00460155,0.00162052,0.00217001,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.697966899,-46.5526,-0.986068
RSN1497_CHICHI_TCU057-E.AT2.g3,0.1137781,4,0.4,50,9.829996808,19.46383972,0.356191674,0.0035379,0.00134776,0.00177922,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.695014257,-43.8149,-0.920243
RSN1497_CHICHI_TCU057-E.AT2.g3,0.1137781,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00459382,0.00144831,0.0019819,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.72519882,41.2978,0.944353
RSN1498_CHICHI_TCU059-E.AT2.g3,0.1601561,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00720849,0.00198142,0.00279301,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.926127659,-54.3272,-2.02606
RSN1498_CHICHI_TCU059-E.AT2.g3,0.1601561,4,0.4,25,5.971173759,12.099405,0.363172583,0.00720637,0.00192716,0.00273376,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.960791571,-49.8612,-2.00131
RSN1498_CHICHI_TCU059-E.AT2.g3,0.1601561,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00749498,0.00181313,0.00263515,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,1.037273987,-46.988,-2.1982
RSN1498_CHICHI_TCU059-E.AT2.g3,0.1601561,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00704294,0.00164568,0.00241299,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,1.082089212,-43.7652,-2.22817
RSN1499_CHICHI_TCU060-E.AT2.g3,0.2007743,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00763488,0.00232611,0.00320579,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.827877592,52.7727,1.57266
RSN1499_CHICHI_TCU060-E.AT2.g3,0.2007743,4,0.4,25,5.971173759,12.099405,0.363172583,0.00692966,0.00198449,0.00277172,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.826458034,48.3556,1.43609
RSN1499_CHICHI_TCU060-E.AT2.g3,0.2007743,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00581585,0.00171392,0.00237889,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.812069569,44.7585,1.28338
RSN1499_CHICHI_TCU060-E.AT2.g3,0.2007743,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00513106,0.00153229,0.00210691,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.82352267,41.4695,1.22285
RSN1500_CHICHI_TCU061-E.AT2.g3,0.1356281,4,0.4,5,1.658948118,3.677540555,0.369502395,0.0065568,0.00204892,0.00280891,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,0.778633425,51.49,1.35732
RSN1500_CHICHI_TCU061-E.AT2.g3,0.1356281,4,0.4,25,5.971173759,12.099405,0.363172583,0.00640131,0.0018252,0.0025517,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,0.82595403,-48.5569,-1.44031
RSN1500_CHICHI_TCU061-E.AT2.g3,0.1356281,4,0.4,50,9.829996808,19.46383972,0.356191674,0.00620524,0.00165327,0.00234728,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,0.869217636,-45.5549,-1.49653
RSN1500_CHICHI_TCU061-E.AT2.g3,0.1356281,4,0.4,75,13.06475663,25.50419091,0.349324954,0.00586753,0.0015367,0.00219059,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,0.902436027,-42.8825,-1.51847
RSN1501_CHICHI_TCU063-E.AT2.g3,0.1824977,4,0.4,5,1.658948118,3.677540555,0.369502395,0.00820829,0.00208053,0.00298916,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,1.023264049,-55.2209,-2.51404
RSN1501_CHICHI_TCU063-E.AT2.g3,0.1824977,4,0.4,25,5.971173759,12.099405,0.363172583,0.010711,0.00233444,0.00348651,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,1.086572094,-51.6476,-2.65131
RSN1501_CHICHI_TCU063-E.AT2.g3,0.1824977,4,0.4,50,9.829996808,19.46383972,0.356191674,0.0118908,0.00233117,0.00358715,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,1.144002327,-48.2775,-2.74721
RSN1501_CHICHI_TCU063-E.AT2.g3,0.1824977,4,0.4,75,13.06475663,25.50419091,0.349324954,0.0110778,0.00209504,0.00325837,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,1.227563606,-45.3115,-2.96886
RSN1503_CHICHI_TCU065-E.AT2.g3,0.789778,4,0.4,5,1.658948118,3.677540555,0.369502395,0.0542177,0.0153779,0.0215241,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,2.234284213,-60.0147,-13.0265
RSN1503_CHICHI_TCU065-E.AT2.g3,0.789778,4,0.4,25,5.971173759,12.099405,0.363172583,0.0538602,0.0159962,0.0221654,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,2.466374793,-55.1727,-14.5927
RSN1503_CHICHI_TCU065-E.AT2.g3,0.789778,4,0.4,50,9.829996808,19.46383972,0.356191674,0.0545136,0.0162363,0.0224844,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,2.721415207,-50.7161,-16.3316
RSN1503_CHICHI_TCU065-E.AT2.g3,0.789778,4,0.4,75,13.06475663,25.50419091,0.349324954,0.0575338,0.01809,0.0247685,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,2.926837152,-46.6852,-17.3888
RSN1504_CHICHI_TCU067-E.AT2.g3,0.4989563,4,0.4,5,1.658948118,3.677540555,0.369502395,0.0454657,0.0121927,0.0172847,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,1.788285529,57.0116,7.92739
RSN1504_CHICHI_TCU067-E.AT2.g3,0.4989563,4,0.4,25,5.971173759,12.099405,0.363172583,0.0473861,0.0133949,0.0187626,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,1.923245386,52.2156,8.39775
RSN1504_CHICHI_TCU067-E.AT2.g3,0.4989563,4,0.4,50,9.829996808,19.46383972,0.356191674,0.0563895,0.0172371,0.0237392,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,2.221303522,48.9684,10.5057
RSN1504_CHICHI_TCU067-E.AT2.g3,0.4989563,4,0.4,75,13.06475663,25.50419091,0.349324954,0.0608982,0.019712,0.0268309,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,2.453202419,45.8296,11.9924
RSN1505_CHICHI_TCU068-E.AT2.g3,0.5116834,4,0.4,5,1.658948118,3.677540555,0.369502395,0.0835763,0.0273369,0.0371319,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,2.698685985,-62.2061,-19.6984
RSN1505_CHICHI_TCU068-E.AT2.g3,0.5116834,4,0.4,25,5.971173759,12.099405,0.363172583,0.0809561,0.0268537,0.0363746,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,3.230352002,-56.3288,-25.5578
RSN1505_CHICHI_TCU068-E.AT2.g3,0.5116834,4,0.4,50,9.829996808,19.46383972,0.356191674,0.0748661,0.0250805,0.0339071,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,3.829142686,-51.0999,-32.5774
RSN1505_CHICHI_TCU068-E.AT2.g3,0.5116834,4,0.4,75,13.06475663,25.50419091,0.349324954,0.0694293,0.023112,0.0312845,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,4.309169732,-46.9381,-37.8971
RSN1506_CHICHI_TCU070-E.AT2.g3,0.2539683,4,0.4,5,1.658948118,3.677540555,0.369502395,0.0139661,0.00317379,0.00468745,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,1.037253478,53.9772,2.52507
RSN1506_CHICHI_TCU070-E.AT2.g3,0.2539683,4,0.4,25,5.971173759,12.099405,0.363172583,0.0136336,0.0028696,0.00432704,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,1.072641322,50.2743,2.51506
RSN1506_CHICHI_TCU070-E.AT2.g3,0.2539683,4,0.4,50,9.829996808,19.46383972,0.356191674,0.0132791,0.00264797,0.00405453,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,1.127860943,47.1988,2.61057
RSN1506_CHICHI_TCU070-E.AT2.g3,0.2539683,4,0.4,75,13.06475663,25.50419091,0.349324954,0.0124061,0.00231957,0.00362002,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,1.191831238,44.5873,2.75381
RSN1507_CHICHI_TCU071-E.AT2.g3,0.5285723,4,0.4,5,1.658948118,3.677540555,0.369502395,0.0272628,0.00659018,0.00957981,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,1.407958819,55.2729,4.76415
RSN1507_CHICHI_TCU071-E.AT2.g3,0.5285723,4,0.4,25,5.971173759,12.099405,0.363172583,0.0271791,0.00629528,0.00925148,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,1.482409176,51.0306,4.87596
RSN1507_CHICHI_TCU071-E.AT2.g3,0.5285723,4,0.4,50,9.829996808,19.46383972,0.356191674,0.0192927,0.00365623,0.0056829,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,1.633473067,-46.8418,-5.43439
RSN1507_CHICHI_TCU071-E.AT2.g3,0.5285723,4,0.4,75,13.06475663,25.50419091,0.349324954,0.0184621,0.00322206,0.00513704,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,1.800853827,-43.5683,-6.14357
RSN1508_CHICHI_TCU072-E.AT2.g3,0.4771192,4,0.4,5,1.658948118,3.677540555,0.369502395,0.0334932,0.00843792,0.012141,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,1.546680731,55.601,5.78332
RSN1508_CHICHI_TCU072-E.AT2.g3,0.4771192,4,0.4,25,5.971173759,12.099405,0.363172583,0.0310076,0.00770083,0.0111193,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,1.579644122,50.715,5.50235
RSN1508_CHICHI_TCU072-E.AT2.g3,0.4771192,4,0.4,50,9.829996808,19.46383972,0.356191674,0.026445,0.00570711,0.00854654,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,1.574358095,-47.2962,-5.09714
RSN1508_CHICHI_TCU072-E.AT2.g3,0.4771192,4,0.4,75,13.06475663,25.50419091,0.349324954,0.0199748,0.00347511,0.00554602,43.53840664,27.86471945,0.082597244,2,20.662892,225,24,0.384068544,5.733388746,0.004,0.012492631,0.044052023,1.552238257,-45.7121,-4.78896
RSN1509_CHICHI_TCU074-E.AT2.g3,0.5964375,4,0.4,5,1.658948118,3.677540555,0.369502395,0.0360253,0.00918001,0.0131722,57.90972537,55.3662989,0.106797547,2,20.662892,225,24,0.434457915,6.749259023,0.004,0.016157704,0.051183928,2.147117919,-59.3496,-11.8966
RSN1509_CHICHI_TCU074-E.AT2.g3,0.5964375,4,0.4,25,5.971173759,12.099405,0.363172583,0.0399016,0.0105686,0.0150258,52.47632106,44.7547497,0.097459803,2,20.662892,225,24,0.415407066,6.33047103,0.004,0.014743267,0.048047281,2.315849617,-54.4791,-12.7041
RSN1509_CHICHI_TCU074-E.AT2.g3,0.5964375,4,0.4,50,9.829996808,19.46383972,0.356191674,0.0445796,0.0131362,0.0182333,47.61420402,35.47556196,0.089294485,2,20.662892,225,24,0.39835929,5.990582477,0.004,0.013506681,0.045703393,2.400969199,-49.671,-12.45
