ID,earthquake,pga_(g),CorrosionLvl_Long,First_Period_s,Steel_Strain,Conf_Conc_Strain,Unc_Conc_srain,Fy_ksi,fyt_ksi,Ast_in2,st_in,Dprime_in,PCol_kip,DCol_in,barAreaSec_in2,fc_ksi,LimitState_ConcreteCoverCrushing,ConfinementSteelYielding,LongitudinlSteelBuckling,"Effective period, Teff",Force,MaxDisplacement at MaxForce,SD_at_Teff,rhol,rhov,height_of_column
0,RSN286_ITALY_A-BIS000.AT2.g3,0.0955313,5,2.417667043,0.00240646,0.00165247,0.00184539,53.7,60,0.441786467,2,85.625,4771.293843,90,0.944318573,6.875035262,0.004,0.017024434,0.055853938,3.082710992,396.672,7.72924,13.34890869,0.02,0.01,720
0,RSN95_MANAGUA_A-ESO090.AT2.g3,0.3718347,15,2.456944674,0.00265688,0.00170693,0.00191435,41.1,60,0.441786467,2,85.625,4771.293843,90,0.844916618,6.875035262,0.004,0.017029122,0.055853938,3.376913015,-357.547,-8.36012,11.66255593,0.02,0.01,720
0,RSN215_LIVERMOR_A-SRM070.AT2.g3,0.05513429,20,2.477325052,0.000466405,0.000412954,0.000428095,34.8,60,0.441786467,2,85.625,4771.293843,90,0.79521564,6.875035262,0.004,0.017031466,0.055853938,2.431572453,-68.6328,-0.832043,2.104138822,0.02,0.01,720
0,RSN215_LIVERMOR_A-SRM070.AT2.g3,0.05513429,15,2.456944674,0.000461823,0.000409067,0.000424092,41.1,60,0.441786467,2,85.625,4771.293843,90,0.844916618,6.875035262,0.004,0.017029122,0.055853938,2.41268799,-69.0966,-0.824705,2.073168304,0.02,0.01,720
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,15,2.456944674,0.00103133,0.000834524,0.000898873,41.1,60,0.441786467,2,85.625,4771.293843,90,0.844916618,6.875035262,0.004,0.017029122,0.055853938,2.687246226,-213.362,-3.15916,8.245532707,0.02,0.01,720
0,RSN215_LIVERMOR_A-SRM070.AT2.g3,0.05513429,0,2.398729585,0.000457875,0.000407235,0.000422876,60,60,0.441786467,2,85.625,4771.293843,90,0.994019551,6.875035262,0.004,0.017022091,0.055853938,2.358203825,-73.7267,-0.840673,2.076681973,0.02,0.01,720
0,RSN212_LIVERMOR_A-DVD156.AT2.g3,0.1297461,5,2.417667043,0.000734991,0.000677106,0.00072193,53.7,60,0.441786467,2,85.625,4771.293843,90,0.944318573,6.875035262,0.004,0.017024434,0.055853938,2.474458297,155.098,1.94718,4.51849878,0.02,0.01,720
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,10,2.437065573,0.00102368,0.000824054,0.000887387,47.4,60,0.441786467,2,85.625,4771.293843,90,0.894617595,6.875035262,0.004,0.017026778,0.055853938,2.661845515,-216.454,-3.14464,8.213273804,0.02,0.01,720
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,5,2.417667043,0.00101512,0.00081327,0.000875542,53.7,60,0.441786467,2,85.625,4771.293843,90,0.944318573,6.875035262,0.004,0.017024434,0.055853938,2.636501758,-219.256,-3.12498,8.181087233,0.02,0.01,720
0,RSN285_ITALY_A-BAG000.AT2.g3,0.129652,10,2.437065573,0.0012446,0.00114892,0.00126094,47.4,60,0.441786467,2,85.625,4771.293843,90,0.894617595,6.875035262,0.004,0.017026778,0.055853938,2.828577181,277.94,4.5596,10.62547148,0.02,0.01,720
0,RSN214_LIVERMOR_A-KOD180.AT2.g3,0.1497026,20,2.477325052,0.00146755,0.00123643,0.00136158,34.8,60,0.441786467,2,85.625,4771.293843,90,0.79521564,6.875035262,0.004,0.017031466,0.055853938,2.994106327,-277.701,-5.10448,14.83270272,0.02,0.01,720
0,RSN286_ITALY_A-BIS000.AT2.g3,0.0955313,0,2.398729585,0.00227186,0.00161898,0.00180391,60,60,0.441786467,2,85.625,4771.293843,90,0.994019551,6.875035262,0.004,0.017022091,0.055853938,3.006532018,411.076,7.61892,13.21940443,0.02,0.01,720
0,RSN230_MAMMOTH.I_I-CVK090.AT2.g3,0.4194571,15,2.456944674,0.00121471,0.00115171,0.00126401,41.1,60,0.441786467,2,85.625,4771.293843,90,0.844916618,6.875035262,0.004,0.017029122,0.055853938,2.861934867,271.423,4.55833,11.17819357,0.02,0.01,720
0,RSN289_ITALY_A-CTR000.AT2.g3,0.1264284,20,2.477325052,0.00140403,0.00122378,0.00134687,34.8,60,0.441786467,2,85.625,4771.293843,90,0.79521564,6.875035262,0.004,0.017031466,0.055853938,2.955340096,270.231,4.83938,17.47816084,0.02,0.01,720
0,RSN232_MAMMOTH.I_I-MLS254.AT2.g3,0.324282,20,2.477325052,0.000548071,0.000534054,0.000561407,34.8,60,0.441786467,2,85.625,4771.293843,90,0.79521564,6.875035262,0.004,0.017031466,0.055853938,2.446361306,102.773,1.26113,3.339938929,0.02,0.01,720
0,RSN230_MAMMOTH.I_I-CVK090.AT2.g3,0.4194571,10,2.437065573,0.00123211,0.00114285,0.00125396,47.4,60,0.441786467,2,85.625,4771.293843,90,0.894617595,6.875035262,0.004,0.017026778,0.055853938,2.827579743,276.555,4.53368,11.05348447,0.02,0.01,720
0,RSN285_ITALY_A-BAG000.AT2.g3,0.129652,5,2.417667043,0.00125288,0.00116759,0.00128263,53.7,60,0.441786467,2,85.625,4771.293843,90,0.944318573,6.875035262,0.004,0.017024434,0.055853938,2.8114711,289.904,4.69852,10.60408888,0.02,0.01,720
0,RSN232_MAMMOTH.I_I-MLS254.AT2.g3,0.324282,5,2.417667043,0.000538675,0.000533313,0.000561547,53.7,60,0.441786467,2,85.625,4771.293843,90,0.944318573,6.875035262,0.004,0.017024434,0.055853938,2.398202216,109.966,1.29679,3.274477285,0.02,0.01,720
0,RSN285_ITALY_A-BAG000.AT2.g3,0.129652,0,2.398729585,0.00129355,0.0011849,0.0013027,60,60,0.441786467,2,85.625,4771.293843,90,0.994019551,6.875035262,0.004,0.017022091,0.055853938,2.794143151,301.703,4.82966,10.58181182,0.02,0.01,720
0,RSN210_LIVERMOR_A-A3E146.AT2.g3,0.06489687,10,2.833831737,0.000543863,0.000516724,0.000533811,47.4,60,0.441786467,2,85.625,6361.725124,90,0.894617595,6.875035262,0.004,0.017026778,0.059490283,2.776154903,-68.3738,-0.81036,2.024895272,0.02,0.01,720
0,RSN232_MAMMOTH.I_I-MLS254.AT2.g3,0.324282,0,2.398729585,0.000539994,0.000536172,0.000565052,60,60,0.441786467,2,85.625,4771.293843,90,0.994019551,6.875035262,0.004,0.017022091,0.055853938,2.385149113,113.341,1.32208,3.314028186,0.02,0.01,720
0,RSN289_ITALY_A-CTR000.AT2.g3,0.1264284,0,2.398729585,0.00116795,0.00102164,0.00111465,60,60,0.441786467,2,85.625,4771.293843,90,0.994019551,6.875035262,0.004,0.017022091,0.055853938,2.70591252,-258.706,-3.88395,13.05010303,0.02,0.01,720
0,RSN214_LIVERMOR_A-KOD180.AT2.g3,0.1497026,0,2.788247484,0.00178161,0.00135033,0.00147035,60,60,0.441786467,2,85.625,6361.725124,90,0.994019551,6.875035262,0.004,0.017022091,0.059490283,3.226706622,-385.475,-6.17186,13.94097442,0.02,0.01,720
0,RSN289_ITALY_A-CTR000.AT2.g3,0.1264284,15,2.456944674,0.00131729,0.00116854,0.00128323,41.1,60,0.441786467,2,85.625,4771.293843,90,0.844916618,6.875035262,0.004,0.017029122,0.055853938,2.870555527,274.384,4.63586,16.21908392,0.02,0.01,720
0,RSN286_ITALY_A-BIS000.AT2.g3,0.0955313,10,2.437065573,0.00260349,0.00170269,0.00190737,47.4,60,0.441786467,2,85.625,4771.293843,90,0.894617595,6.875035262,0.004,0.017026778,0.055853938,3.187821868,376.613,7.84735,14.09454398,0.02,0.01,720
0,RSN286_ITALY_A-BIS000.AT2.g3,0.0955313,20,2.477325052,0.00309765,0.00182702,0.00206109,34.8,60,0.441786467,2,85.625,4771.293843,90,0.79521564,6.875035262,0.004,0.017031466,0.055853938,3.472061096,326.503,8.07052,17.72456595,0.02,0.01,720
0,RSN285_ITALY_A-BAG000.AT2.g3,0.129652,20,2.477325052,0.00126512,0.00111382,0.00121945,34.8,60,0.441786467,2,85.625,4771.293843,90,0.79521564,6.875035262,0.004,0.017031466,0.055853938,2.864622516,-253.159,-4.25959,10.67052815,0.02,0.01,720
0,RSN95_MANAGUA_A-ESO090.AT2.g3,0.3718347,15,2.857495801,0.00205847,0.00154628,0.00169319,41.1,60,0.441786467,2,85.625,6361.725124,90,0.844916618,6.875035262,0.004,0.017029122,0.059490283,3.516708157,-368.585,-7.00989,10.51944976,0.02,0.01,720
0,RSN215_LIVERMOR_A-SRM070.AT2.g3,0.05513429,15,2.857495801,0.000558707,0.000536939,0.000555656,41.1,60,0.441786467,2,85.625,6361.725124,90,0.844916618,6.875035262,0.004,0.017029122,0.059490283,2.781309184,73.5185,0.874573,2.147119612,0.02,0.01,720
0,RSN286_ITALY_A-BIS000.AT2.g3,0.0955313,15,2.456944674,0.00284917,0.00176646,0.00198584,41.1,60,0.441786467,2,85.625,4771.293843,90,0.844916618,6.875035262,0.004,0.017029122,0.055853938,3.321384045,352.638,7.9764,15.65418461,0.02,0.01,720
0,RSN210_LIVERMOR_A-A3E146.AT2.g3,0.06489687,5,2.810757203,0.000542658,0.000518665,0.000536304,53.7,60,0.441786467,2,85.625,6361.725124,90,0.944318573,6.875035262,0.004,0.017024434,0.059490283,2.738875847,71.4527,0.82426,2.110264311,0.02,0.01,720
0,RSN285_ITALY_A-BAG000.AT2.g3,0.129652,15,2.456944674,0.00125265,0.00113023,0.00123906,41.1,60,0.441786467,2,85.625,4771.293843,90,0.844916618,6.875035262,0.004,0.017029122,0.055853938,2.84524556,265.837,4.4126,10.64630695,0.02,0.01,720
0,RSN95_MANAGUA_A-ESO090.AT2.g3,0.3718347,0,2.788247484,0.00207674,0.00163229,0.00179397,60,60,0.441786467,2,85.625,6361.725124,90,0.994019551,6.875035262,0.004,0.017022091,0.059490283,3.343249577,-441.465,-7.58813,12.00154676,0.02,0.01,720
0,RSN95_MANAGUA_A-ESO090.AT2.g3,0.3718347,10,2.833831737,0.00207334,0.0015167,0.00166038,47.4,60,0.441786467,2,85.625,6361.725124,90,0.894617595,6.875035262,0.004,0.017026778,0.059490283,3.452509811,-397.059,-7.27823,11.02182916,0.02,0.01,720
0,RSN212_LIVERMOR_A-DVD156.AT2.g3,0.1297461,5,2.810757203,0.000765815,0.00071036,0.000747268,53.7,60,0.441786467,2,85.625,6361.725124,90,0.944318573,6.875035262,0.004,0.017024434,0.059490283,2.766150291,-143.923,-1.69349,4.174380171,0.02,0.01,720
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,5,2.810757203,0.00115027,0.000996667,0.00106712,53.7,60,0.441786467,2,85.625,6361.725124,90,0.944318573,6.875035262,0.004,0.017024434,0.059490283,2.937930375,-241.311,-3.20303,8.959762325,0.02,0.01,720
0,RSN212_LIVERMOR_A-DVD156.AT2.g3,0.1297461,20,2.8817757,0.000754481,0.000705366,0.00074043,34.8,60,0.441786467,2,85.625,6361.725124,90,0.79521564,6.875035262,0.004,0.017031466,0.059490283,2.858461929,-130.198,-1.63595,4.149365482,0.02,0.01,720
0,RSN95_MANAGUA_A-ESO090.AT2.g3,0.3718347,5,2.810757203,0.00207423,0.00157514,0.00172753,53.7,60,0.441786467,2,85.625,6361.725124,90,0.944318573,6.875035262,0.004,0.017024434,0.059490283,3.391940001,-421.325,-7.45443,11.51123419,0.02,0.01,720
0,RSN214_LIVERMOR_A-KOD180.AT2.g3,0.1497026,20,2.8817757,0.0018029,0.0014959,0.00163359,34.8,60,0.441786467,2,85.625,6361.725124,90,0.79521564,6.875035262,0.004,0.017031466,0.059490283,3.422048288,-320.503,-5.77172,13.65606727,0.02,0.01,720
0,RSN289_ITALY_A-CTR000.AT2.g3,0.1264284,10,2.437065573,0.00126155,0.00110659,0.00121204,47.4,60,0.441786467,2,85.625,4771.293843,90,0.894617595,6.875035262,0.004,0.017026778,0.055853938,2.802624459,267.121,4.30207,14.97866263,0.02,0.01,720
0,RSN210_LIVERMOR_A-A3E146.AT2.g3,0.06489687,15,2.857495801,0.000544902,0.000514754,0.000531281,41.1,60,0.441786467,2,85.625,6361.725124,90,0.844916618,6.875035262,0.004,0.017029122,0.059490283,2.797350816,-66.4553,-0.799695,1.976356631,0.02,0.01,720
0,RSN212_LIVERMOR_A-DVD156.AT2.g3,0.1297461,0,2.788247484,0.000764283,0.000706992,0.000743925,60,60,0.441786467,2,85.625,6361.725124,90,0.994019551,6.875035262,0.004,0.017022091,0.059490283,2.748300977,-146.52,-1.70187,4.194549896,0.02,0.01,720
0,RSN232_MAMMOTH.I_I-MLS254.AT2.g3,0.324282,20,2.8817757,0.000870405,0.000914837,0.000973784,34.8,60,0.441786467,2,85.625,6361.725124,90,0.79521564,6.875035262,0.004,0.017031466,0.059490283,2.937349851,193.112,2.56225,7.20118505,0.02,0.01,720
0,RSN215_LIVERMOR_A-SRM070.AT2.g3,0.05513429,10,2.833831737,0.000555554,0.000531346,0.000549873,47.4,60,0.441786467,2,85.625,6361.725124,90,0.894617595,6.875035262,0.004,0.017026778,0.059490283,2.759578483,73.9241,0.86571,2.152769594,0.02,0.01,720
0,RSN214_LIVERMOR_A-KOD180.AT2.g3,0.1497026,5,2.810757203,0.00179573,0.0013822,0.00150645,53.7,60,0.441786467,2,85.625,6361.725124,90,0.944318573,6.875035262,0.004,0.017024434,0.059490283,3.265608446,-377.325,-6.18792,13.92580271,0.02,0.01,720
0,RSN214_LIVERMOR_A-KOD180.AT2.g3,0.1497026,15,2.857495801,0.00181725,0.0014581,0.00159139,41.1,60,0.441786467,2,85.625,6361.725124,90,0.844916618,6.875035262,0.004,0.017029122,0.059490283,3.369827767,-345.796,-6.0386,13.78466863,0.02,0.01,720
0,RSN230_MAMMOTH.I_I-CVK090.AT2.g3,0.4194571,10,2.833831737,0.00144627,0.00134941,0.00146799,47.4,60,0.441786467,2,85.625,6361.725124,90,0.894617595,6.875035262,0.004,0.017026778,0.059490283,3.168893882,314.915,4.86306,12.00691716,0.02,0.01,720
0,RSN289_ITALY_A-CTR000.AT2.g3,0.1264284,5,2.417667043,0.00118119,0.0010501,0.00114713,53.7,60,0.441786467,2,85.625,4771.293843,90,0.944318573,6.875035262,0.004,0.017024434,0.055853938,2.740965053,258.675,3.98475,13.7501021,0.02,0.01,720
0,RSN210_LIVERMOR_A-A3E146.AT2.g3,0.06489687,20,2.8817757,0.000545779,0.000512792,0.000528752,34.8,60,0.441786467,2,85.625,6361.725124,90,0.79521564,6.875035262,0.004,0.017031466,0.059490283,2.818975325,-64.4873,-0.788057,1.943194052,0.02,0.01,720
0,RSN210_LIVERMOR_A-A3E146.AT2.g3,0.06489687,0,2.788247484,0.00054128,0.000520553,0.00053873,60,60,0.441786467,2,85.625,6361.725124,90,0.994019551,6.875035262,0.004,0.017022091,0.059490283,2.719612561,74.6802,0.849416,2.154377236,0.02,0.01,720
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,0,2.788247484,0.00114298,0.000985941,0.00105558,60,60,0.441786467,2,85.625,6361.725124,90,0.994019551,6.875035262,0.004,0.017022091,0.059490283,2.914469941,-244.544,-3.19431,8.883046708,0.02,0.01,720
0,RSN214_LIVERMOR_A-KOD180.AT2.g3,0.1497026,10,2.833831737,0.00181014,0.00141594,0.00154446,47.4,60,0.441786467,2,85.625,6361.725124,90,0.894617595,6.875035262,0.004,0.017026778,0.059490283,3.312422287,-365.155,-6.16126,13.89086877,0.02,0.01,720
0,RSN230_MAMMOTH.I_I-CVK090.AT2.g3,0.4194571,5,2.810757203,0.00143867,0.00134053,0.00145859,53.7,60,0.441786467,2,85.625,6361.725124,90,0.944318573,6.875035262,0.004,0.017024434,0.059490283,3.137888056,321.187,4.86333,11.86584066,0.02,0.01,720
0,RSN232_MAMMOTH.I_I-MLS254.AT2.g3,0.324282,0,2.788247484,0.000748476,0.000814939,0.00086419,60,60,0.441786467,2,85.625,6361.725124,90,0.994019551,6.875035262,0.004,0.017022091,0.059490283,2.810514059,180.197,2.18887,6.189106332,0.02,0.01,720
0,RSN215_LIVERMOR_A-SRM070.AT2.g3,0.05513429,20,2.8817757,0.000561401,0.000542337,0.000561219,34.8,60,0.441786467,2,85.625,6361.725124,90,0.79521564,6.875035262,0.004,0.017031466,0.059490283,2.803613448,72.9833,0.882187,2.141268235,0.02,0.01,720
0,RSN286_ITALY_A-BIS000.AT2.g3,0.0955313,10,2.833831737,0.00186078,0.00159715,0.00175238,47.4,60,0.441786467,2,85.625,6361.725124,90,0.894617595,6.875035262,0.004,0.017026778,0.059490283,3.338547066,-372.096,-6.3778,15.88588539,0.02,0.01,720
0,RSN95_MANAGUA_A-ESO090.AT2.g3,0.3718347,20,2.8817757,0.00201903,0.0015868,0.00173899,34.8,60,0.441786467,2,85.625,6361.725124,90,0.79521564,6.875035262,0.004,0.017031466,0.059490283,3.572302142,-337.948,-6.63204,10.06802661,0.02,0.01,720
0,RSN212_LIVERMOR_A-DVD156.AT2.g3,0.1297461,15,2.857495801,0.000759814,0.000710208,0.000746238,41.1,60,0.441786467,2,85.625,6361.725124,90,0.844916618,6.875035262,0.004,0.017029122,0.059490283,2.804926955,136.999,1.65753,4.135981739,0.02,0.01,720
0,RSN232_MAMMOTH.I_I-MLS254.AT2.g3,0.324282,15,2.857495801,0.000838009,0.000889878,0.000946401,41.1,60,0.441786467,2,85.625,6361.725124,90,0.844916618,6.875035262,0.004,0.017029122,0.059490283,2.904573071,190.433,2.47063,6.99272473,0.02,0.01,720
0,RSN230_MAMMOTH.I_I-CVK090.AT2.g3,0.4194571,0,2.788247484,0.00144177,0.00133,0.00144704,60,60,0.441786467,2,85.625,6361.725124,90,0.994019551,6.875035262,0.004,0.017022091,0.059490283,3.10658294,326.009,4.83834,11.72340238,0.02,0.01,720
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,20,2.8817757,0.00117801,0.00104291,0.00111701,34.8,60,0.441786467,2,85.625,6361.725124,90,0.79521564,6.875035262,0.004,0.017031466,0.059490283,3.01504076,-231.58,-3.23734,9.30359945,0.02,0.01,720
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,10,2.833831737,0.00115811,0.00100845,0.00107984,47.4,60,0.441786467,2,85.625,6361.725124,90,0.894617595,6.875035262,0.004,0.017026778,0.059490283,2.962097085,-238.144,-3.21321,9.038787469,0.02,0.01,720
0,RSN212_LIVERMOR_A-DVD156.AT2.g3,0.1297461,10,2.833831737,0.000764488,0.000711786,0.000748422,47.4,60,0.441786467,2,85.625,6361.725124,90,0.894617595,6.875035262,0.004,0.017026778,0.059490283,2.787337183,140.821,1.68247,4.150438983,0.02,0.01,720
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,15,2.857495801,0.00116676,0.00102362,0.00109612,41.1,60,0.441786467,2,85.625,6361.725124,90,0.844916618,6.875035262,0.004,0.017029122,0.059490283,2.987217706,-235.014,-3.22499,9.120931899,0.02,0.01,720
0,RSN215_LIVERMOR_A-SRM070.AT2.g3,0.05513429,5,2.810757203,0.000552417,0.000525937,0.000544283,53.7,60,0.441786467,2,85.625,6361.725124,90,0.944318573,6.875035262,0.004,0.017024434,0.059490283,2.738383417,74.346,0.857328,2.158280312,0.02,0.01,720
0,RSN285_ITALY_A-BAG000.AT2.g3,0.129652,15,2.857495801,0.00141752,0.000904775,0.000962497,41.1,60,0.441786467,2,85.625,6361.725124,90,0.844916618,6.875035262,0.004,0.017029122,0.059490283,3.14517153,-286.521,-4.35859,10.9970304,0.02,0.01,720
0,RSN95_MANAGUA_A-ESO090.AT2.g3,0.3718347,0,0.455779573,0.00234117,0.00125157,0.00142248,60,60,0.441786467,2,85.625,1590.431281,90,1.22718463,6.875035262,0.004,0.017011095,0.048581248,0.610118288,862.564,1.97506,5.451870687,0.03,0.01,360
0,RSN215_LIVERMOR_A-SRM070.AT2.g3,0.05513429,0,2.788247484,0.0005497,0.000520951,0.00053915,60,60,0.441786467,2,85.625,6361.725124,90,0.994019551,6.875035262,0.004,0.017022091,0.059490283,2.720755121,-75.3951,-0.858268,2.162863669,0.02,0.01,720
0,RSN230_MAMMOTH.I_I-CVK090.AT2.g3,0.4194571,20,2.8817757,0.0014428,0.00136561,0.00148349,34.8,60,0.441786467,2,85.625,6361.725124,90,0.79521564,6.875035262,0.004,0.017031466,0.059490283,3.241997466,293.739,4.74775,12.16283939,0.02,0.01,720
0,RSN286_ITALY_A-BIS000.AT2.g3,0.0955313,5,2.810757203,0.00187042,0.00159388,0.00174934,53.7,60,0.441786467,2,85.625,6361.725124,90,0.944318573,6.875035262,0.004,0.017024434,0.059490283,3.297300547,-390.855,-6.53482,15.33549443,0.02,0.01,720
0,RSN285_ITALY_A-BAG000.AT2.g3,0.129652,10,2.833831737,0.00140717,0.000925864,0.000986755,47.4,60,0.441786467,2,85.625,6361.725124,90,0.894617595,6.875035262,0.004,0.017026778,0.059490283,3.113835516,-291.622,-4.34823,10.96224742,0.02,0.01,720
0,RSN285_ITALY_A-BAG000.AT2.g3,0.129652,0,2.788247484,0.00139121,0.000970607,0.00103802,60,60,0.441786467,2,85.625,6361.725124,90,0.994019551,6.875035262,0.004,0.017022091,0.059490283,3.056934768,-301.189,-4.32825,10.89776564,0.02,0.01,720
0,RSN210_LIVERMOR_A-A3E146.AT2.g3,0.06489687,15,0.469347286,0.00021877,0.00023854,0.000256144,41.1,60,0.441786467,2,85.625,1590.431281,90,1.043106936,6.875035262,0.004,0.017019776,0.048581248,0.504287704,128.501,0.201013,0.497575408,0.03,0.01,360
0,RSN230_MAMMOTH.I_I-CVK090.AT2.g3,0.4194571,15,2.857495801,0.00145103,0.00136032,0.00147881,41.1,60,0.441786467,2,85.625,6361.725124,90,0.844916618,6.875035262,0.004,0.017029122,0.059490283,3.201488461,305.896,4.82146,12.15311723,0.02,0.01,720
0,RSN232_MAMMOTH.I_I-MLS254.AT2.g3,0.324282,10,2.833831737,0.000807397,0.000864696,0.000918753,47.4,60,0.441786467,2,85.625,6361.725124,90,0.894617595,6.875035262,0.004,0.017026778,0.059490283,2.87207742,187.339,2.37641,6.720398135,0.02,0.01,720
0,RSN285_ITALY_A-BAG000.AT2.g3,0.129652,5,2.810757203,0.00139905,0.000948598,0.0010128,53.7,60,0.441786467,2,85.625,6361.725124,90,0.944318573,6.875035262,0.004,0.017024434,0.059490283,3.084944751,-296.423,-4.33818,10.92969702,0.02,0.01,720
0,RSN214_LIVERMOR_A-KOD180.AT2.g3,0.1497026,5,0.460172157,0.00106704,0.000679463,0.000762542,53.7,60,0.441786467,2,85.625,1590.431281,90,1.165825399,6.875035262,0.004,0.017013989,0.048581248,0.583240057,448.945,0.939396,2.995671343,0.03,0.01,360
0,RSN289_ITALY_A-CTR000.AT2.g3,0.1264284,5,2.810757203,0.00210463,0.00178464,0.0019695,53.7,60,0.441786467,2,85.625,6361.725124,90,0.944318573,6.875035262,0.004,0.017024434,0.059490283,3.402678572,-413.892,-7.36936,14.86100357,0.02,0.01,720
0,RSN232_MAMMOTH.I_I-MLS254.AT2.g3,0.324282,5,2.810757203,0.000777589,0.000839624,0.000891244,53.7,60,0.441786467,2,85.625,6361.725124,90,0.944318573,6.875035262,0.004,0.017024434,0.059490283,2.840636051,183.904,2.28204,6.449059116,0.02,0.01,720
0,RSN289_ITALY_A-CTR000.AT2.g3,0.1264284,20,2.8817757,0.00219594,0.00180944,0.00199982,34.8,60,0.441786467,2,85.625,6361.725124,90,0.79521564,6.875035262,0.004,0.017031466,0.059490283,3.680281387,-345.393,-7.1941,11.46551185,0.02,0.01,720
0,RSN289_ITALY_A-CTR000.AT2.g3,0.1264284,0,2.788247484,0.00223989,0.00184519,0.00203936,60,60,0.441786467,2,85.625,6361.725124,90,0.994019551,6.875035262,0.004,0.017022091,0.059490283,3.368903337,448.776,7.83263,15.28264056,0.02,0.01,720
0,RSN286_ITALY_A-BIS000.AT2.g3,0.0955313,15,2.857495801,0.00183667,0.00158452,0.00173682,41.1,60,0.441786467,2,85.625,6361.725124,90,0.844916618,6.875035262,0.004,0.017029122,0.059490283,3.381161836,-348.015,-6.1183,16.46118478,0.02,0.01,720
0,RSN215_LIVERMOR_A-SRM070.AT2.g3,0.05513429,20,0.474143312,0.000230142,0.000206984,0.000220532,34.8,60,0.441786467,2,85.625,1590.431281,90,0.981747704,6.875035262,0.004,0.017022669,0.048581248,0.496054107,-105.376,-0.1595,0.378500763,0.03,0.01,360
0,RSN286_ITALY_A-BIS000.AT2.g3,0.0955313,0,2.788247484,0.00188073,0.00158131,0.00173569,60,60,0.441786467,2,85.625,6361.725124,90,0.994019551,6.875035262,0.004,0.017022091,0.059490283,3.264290958,-405.879,-6.65082,14.94730167,0.02,0.01,720
0,RSN286_ITALY_A-BIS000.AT2.g3,0.0955313,20,2.8817757,0.00178879,0.00160217,0.00175688,34.8,60,0.441786467,2,85.625,6361.725124,90,0.79521564,6.875035262,0.004,0.017031466,0.059490283,3.433917312,328.141,5.95033,17.19017154,0.02,0.01,720
0,RSN210_LIVERMOR_A-A3E146.AT2.g3,0.06489687,10,0.464692563,0.000216368,0.000236246,0.000253702,47.4,60,0.441786467,2,85.625,1590.431281,90,1.104466167,6.875035262,0.004,0.017016882,0.048581248,0.498601065,130.381,0.19938,0.489080852,0.03,0.01,360
0,RSN95_MANAGUA_A-ESO090.AT2.g3,0.3718347,20,0.474143312,0.00286749,0.00119892,0.00139235,34.8,60,0.441786467,2,85.625,1590.431281,90,0.981747704,6.875035262,0.004,0.017022669,0.048581248,0.787208502,-582.055,-2.21873,6.495332916,0.03,0.01,360
0,RSN285_ITALY_A-BAG000.AT2.g3,0.129652,20,2.8817757,0.00144214,0.000887574,0.000941986,34.8,60,0.441786467,2,85.625,6361.725124,90,0.79521564,6.875035262,0.004,0.017031466,0.059490283,3.188521761,-279.596,-4.3713,11.04514915,0.02,0.01,720
0,RSN231_MAMMOTH.I_I-LUL000.AT2.g3,0.4302934,10,0.464692563,0.00183905,0.000987247,0.00112169,47.4,60,0.441786467,2,85.625,1590.431281,90,1.104466167,6.875035262,0.004,0.017016882,0.048581248,0.636831487,-671.721,-1.67571,4.088319747,0.03,0.01,360
0,RSN95_MANAGUA_A-ESO090.AT2.g3,0.3718347,5,0.460172157,0.00221987,0.00116836,0.00132953,53.7,60,0.441786467,2,85.625,1590.431281,90,1.165825399,6.875035262,0.004,0.017013989,0.048581248,0.623246988,775.769,1.85359,5.695014223,0.03,0.01,360
0,RSN95_MANAGUA_A-ESO090.AT2.g3,0.3718347,15,0.469347286,0.0021328,0.00101508,0.00115731,41.1,60,0.441786467,2,85.625,1590.431281,90,1.043106936,6.875035262,0.004,0.017019776,0.048581248,0.712025079,-659.257,-2.05592,7.05319391,0.03,0.01,360
0,RSN214_LIVERMOR_A-KOD180.AT2.g3,0.1497026,0,0.455779573,0.000974175,0.000639734,0.000716505,60,60,0.441786467,2,85.625,1590.431281,90,1.22718463,6.875035262,0.004,0.017011095,0.048581248,0.569711649,433.576,0.865638,2.772993738,0.03,0.01,360
0,RSN95_MANAGUA_A-ESO090.AT2.g3,0.3718347,10,0.464692563,0.00218468,0.00110852,0.00126517,47.4,60,0.441786467,2,85.625,1590.431281,90,1.104466167,6.875035262,0.004,0.017016882,0.048581248,0.651767308,-710.701,-1.85709,6.223210537,0.03,0.01,360
0,RSN212_LIVERMOR_A-DVD156.AT2.g3,0.1297461,10,0.464692563,0.000536405,0.000430672,0.000476674,47.4,60,0.441786467,2,85.625,1590.431281,90,1.104466167,6.875035262,0.004,0.017016882,0.048581248,0.560600407,265.064,0.512411,1.086296309,0.03,0.01,360
